# x_m,y_m,w_tr_right_m,w_tr_left_m
545.1489664,857.1227928,4.564039448,4.906676017
543.436225,855.5810552,4.597322033,4.883577097
541.7246778,854.0382579,4.632192161,4.85889603
540.0143426,852.4943827,4.66867564,4.832607262
538.3052374,850.9494112,4.706798291,4.807597887
536.5973802,849.4033252,4.74658595,4.784275086
534.8907647,847.8561241,4.788031718,4.759294488
533.1852672,846.3078943,4.830983777,4.732799725
531.4807275,844.7587491,4.875250694,4.704980947
529.7769856,843.2088015,4.920641096,4.676028451
528.0738813,841.6581648,4.966963678,4.646132654
526.3712547,840.106952,5.0140272,4.615484092
524.6689456,838.5552764,5.061640501,4.584273416
522.966794,837.0032511,5.109612505,4.552691386
521.2646397,835.4509892,5.157752226,4.520928865
519.5623228,833.898604,5.206325358,4.489176819
517.8596832,832.3462085,5.257041051,4.457626304
516.1565607,830.793916,5.307351914,4.426468467
514.4527954,829.2418396,5.357067435,4.395894537
512.748227,827.6900924,5.405997237,4.366095819
511.0426957,826.1387876,5.453951086,4.337263694
509.3360412,824.5880383,5.500738892,4.309589607
507.6281035,823.0379578,5.546170724,4.283265073
505.9187226,821.4886592,5.590056808,4.258481664
504.2077384,819.9402556,5.632207535,4.235431017
502.4949907,818.3928601,5.672433462,4.214304824
500.7803196,816.8465861,5.710545314,4.195294839
499.0635649,815.3015465,5.746353985,4.178592877
497.3445666,813.7578546,5.779670534,4.164390819
495.6231646,812.2156235,5.810481065,4.15261751
493.8991989,810.6749664,5.839833065,4.12555031
492.1725093,809.1359964,5.866127283,4.101549847
490.4429358,807.5988268,5.889175433,4.080807823
488.7103183,806.0635705,5.908789366,4.063515998
486.9744968,804.5303409,5.924781054,4.049866201
485.2353111,802.999251,5.936962572,4.040050351
483.4926012,801.4704141,5.945146084,4.034260467
481.7462071,799.9439432,5.949143816,4.032688689
479.9959686,798.4199516,5.948768038,4.035527301
478.2417256,796.8985524,5.943831032,4.042968751
476.4833182,795.3798587,5.934145066,4.055205685
474.7205863,793.8639837,5.919522358,4.072430971
472.9533696,792.3510406,5.899775043,4.094837734
471.1815083,790.8411425,5.874715131,4.122619393
469.4048422,789.3344026,5.844154467,4.155969702
467.6232112,787.8309341,5.807904682,4.195082786
465.8364553,786.33085,5.76577715,4.240153194
464.0444144,784.8342636,5.716674303,4.291375944
462.2469285,783.341288,5.660033867,4.352636282
460.4438373,781.8520363,5.59694562,4.423795195
458.634981,780.3666218,5.527219147,4.501704419
456.8201994,778.8851576,5.450663458,4.586562023
454.9993324,777.4077568,5.367086925,4.678566878
453.1722199,775.9345326,5.276297205,4.777918726
451.338702,774.4655981,5.17810116,4.884818256
449.4986184,773.0010666,5.07230478,4.999467178
447.6518093,771.5410511,4.958713093,5.122068309
445.7981143,770.0856649,4.837130081,5.252825653
443.9373736,768.6350211,4.707358583,5.391944492
442.069427,767.1892327,4.569119216,5.539631475
440.1941145,765.7484131,4.422119396,5.696094714
438.3112759,764.3126754,4.266331265,5.861543884
436.4213175,762.8817799,4.101959821,6.03519407
434.5269457,761.4540543,3.931811164,6.213559936
432.6314507,760.0274624,3.760230364,6.392834137
430.7381229,758.599968,3.59296437,6.569246583
428.8502527,757.169535,3.431206878,6.734118241
426.9711303,755.7341273,3.278750727,6.88356599
425.1040461,754.2917086,3.139393604,7.019251883
423.2522903,752.8402428,3.016933476,7.13766461
421.4191534,751.3776938,2.915167359,7.235373583
419.6079257,749.9020253,2.82652476,7.309031788
417.8218975,748.4112013,2.755242074,7.355374301
416.064359,746.9031855,2.71617179,7.371211084
414.3386007,745.3759418,2.713182461,7.35341244
412.6479129,743.827434,2.750214539,7.298885177
410.9955858,742.255626,2.863957589,7.2045372
409.3849099,740.6584817,3.051035102,7.067227889
407.8191754,739.0339647,3.291236726,6.883701175
406.3016727,737.3800391,3.589662244,6.650497854
404.8356921,735.6946686,3.951958288,6.363843264
403.4245239,733.975817,4.359966672,6.019506105
402.0714584,732.2214482,4.739284162,5.597782653
400.7797861,730.4295261,5.172275599,5.048690669
399.5527971,728.5980145,5.628794437,4.580922616
398.3937819,726.7248772,6.025366145,4.08562921
397.3060307,724.808078,6.315774912,3.703213033
396.2928339,722.8455808,6.54321464,3.467651787
395.357529,720.8354132,6.705404245,3.278468135
394.5053768,718.7781963,6.704925269,3.36812345
393.7441889,716.6779917,6.493761335,3.483166681
393.0819524,714.5390977,6.155152315,3.803174794
392.5266548,712.3658127,5.764112627,4.205793372
392.0862834,710.1624354,5.359152977,4.625442256
391.7688248,707.9332639,4.905307042,5.055058286
391.5784064,705.6821145,4.520012241,5.382679004
391.5061095,703.4111728,4.235981937,5.663391918
391.5402615,701.1222803,3.998113874,5.904700375
391.6691899,698.8172785,3.8200183,6.072848169
391.881222,696.4980089,3.739398617,6.169513092
392.1646852,694.166313,3.757439128,6.203431894
392.5079071,691.8240324,3.835612254,6.183428659
392.899215,689.4730085,3.955028977,6.11871027
393.3269363,687.115083,4.094959694,5.99790339
393.7793985,684.7520971,4.258250881,5.849189173
394.244929,682.3858926,4.433010315,5.686174452
394.7118552,680.0183109,4.614391186,5.520160788
395.1685045,677.6511935,4.784854389,5.362805501
395.6032044,675.286382,4.932443996,5.201100971
396.0042823,672.9257177,5.078496738,5.034686298
396.3600656,670.5710424,5.206248,4.854630299
396.6588817,668.2241974,5.407608562,4.65012362
396.889058,665.8870242,5.564274579,4.516700735
397.0389229,663.5613644,5.659026691,4.36538586
397.1002145,661.2485502,5.68273948,4.293232785
397.0758492,658.9482456,5.696743272,4.187714944
396.9710303,656.6597734,5.658664682,4.153210607
396.790961,654.3824561,5.64662787,4.138489305
396.5408447,652.1156165,5.593539747,4.16202561
396.2258845,649.858577,5.534377239,4.25439974
395.8512838,647.6106604,5.4190919,4.409938787
395.4222457,645.3711893,5.252019646,4.623128516
394.9439736,643.1394864,5.09460704,4.834593387
394.4216707,640.9148743,4.934926504,5.074683129
393.8605403,638.6966756,4.842376545,5.211844488
393.2657856,636.4842129,4.747016563,5.3130099
392.6425315,634.2767278,4.732822068,5.439403767
391.9944296,632.0719337,4.696530831,5.472900769
391.3238203,629.8661846,4.647726412,5.494324278
390.632998,627.655787,4.658135561,5.441739679
389.9242575,625.4370475,4.76208454,5.403853824
389.1993044,623.2070097,4.885469089,5.321099414
388.4544335,620.969489,5.007921352,5.163394217
387.6830277,618.7319449,5.211246949,5.029949097
386.878442,616.5018723,5.389029781,4.815979023
386.0340313,614.2867657,5.544659462,4.621875895
385.1431506,612.0941197,5.707315584,4.459663763
384.1991548,609.9314292,5.86137869,4.215794731
383.1953987,607.8061887,6.009606541,4.045913676
382.1252375,605.725893,6.1249369,3.960271739
380.9820259,603.6980367,6.213645126,3.860000997
379.7591189,601.7301145,6.216427006,3.81980277
378.4498715,599.8296211,6.172251647,3.897504119
377.0476386,598.0040512,6.032113923,3.980986746
375.5461098,596.2605871,5.905448396,4.18741494
373.9479772,594.5980171,5.66651353,4.5332449
372.2657235,593.005999,5.373728196,5.000768286
370.5123245,591.4737313,5.00635766,5.298455872
368.7007561,589.9904124,4.669059843,5.675625594
366.8439938,588.5452407,4.281830157,6.11265937
364.9550135,587.1274147,3.873294289,6.510583715
363.0467909,585.7261326,3.494273437,6.809357997
361.1323018,584.330593,3.136935421,7.111128282
359.2245219,582.9299943,2.933198258,7.365432453
357.336427,581.5135347,2.811879046,7.481567322
355.4809928,580.0704129,2.840754961,7.556161387
353.6703531,578.5905934,2.998532007,7.577174855
351.9087161,577.0712555,3.232640135,7.517174217
350.1959409,575.5135367,3.530393478,7.356599987
348.531842,573.9186155,3.89186357,7.140528118
346.9162337,572.2876702,4.317343519,6.868999916
345.3489305,570.6218794,4.807339257,6.507116978
343.8297467,568.9224213,5.318918308,6.030918598
342.3584968,567.1904744,5.894704062,5.49630893
340.9349951,565.4272171,6.536629853,4.855517843
339.5590562,563.6338278,7.111637751,4.248458446
338.2304944,561.8114849,7.626221972,3.57367832
336.9491241,559.9613668,7.869594992,3.15762967
335.7147597,558.0846519,8.080497217,2.813171119
334.5272156,556.1825186,8.243185456,2.614192318
333.3863063,554.2561453,8.190088954,2.529953151
332.2918461,552.3067105,8.16462629,2.545160655
331.2436483,550.3353918,8.066543229,2.74392424
330.2412318,548.3432009,7.943711995,3.032445701
329.283445,546.3307707,7.702500111,3.451056631
328.3690429,544.2986817,7.501569623,3.916278772
327.4967809,542.2475144,7.214150944,4.361504017
326.6654141,540.1778491,6.976037235,4.888510059
325.8736976,538.0902664,6.726909555,5.370555061
325.1203866,535.9853465,6.523162873,5.806923521
324.4042364,533.86367,6.349768713,6.201687298
323.7240021,531.7258172,6.177833155,6.558326677
323.0784389,529.5723687,6.045677263,6.878717599
322.4663019,527.4039048,5.834607635,7.164591818
321.8863465,525.2210059,5.650031422,7.417559468
321.3373276,523.0242526,5.442015989,7.639129186
320.8180006,520.8142252,5.233829598,7.830725959
320.3271205,518.5915041,4.979918887,7.993532282
319.8634427,516.3566698,4.697167418,8.124000901
319.4257222,514.1103028,4.463204382,8.228403118
319.0127142,511.8529833,4.280717813,8.307963938
318.623174,509.585292,4.126999913,8.363886463
318.2558567,507.3078091,3.997212711,8.397359439
317.9095175,505.0211152,3.889888312,8.40956361
317.5829116,502.7257906,3.803592697,8.401677012
317.2747941,500.4224159,3.736919293,8.374879305
316.9839203,498.1115713,3.688483518,8.330355268
316.7090452,495.7938374,3.646612232,8.269297533
316.4489242,493.4697946,3.62016122,8.192908665
316.2023124,491.1400233,3.607875336,8.10240266
315.9679649,488.8051039,3.608419475,7.999005926
315.744637,486.4656169,3.620465235,7.883957838
315.5310838,484.1221427,3.64268934,7.7585109
315.3260605,481.7752617,3.673772473,7.623930597
315.1283223,479.4255544,3.712398467,7.481494962
314.9366244,477.0736012,3.757264987,7.332493931
314.7497219,474.7199825,3.807057964,7.178228502
314.5663701,472.3652787,3.860460413,7.020009768
314.3853241,470.0100703,3.917883341,6.859157839
314.2053391,467.6549377,3.99907308,6.697000695
314.0251703,465.3004614,4.079932423,6.534873016
313.8435729,462.9472217,4.159157265,6.374115009
313.6593496,460.5957767,4.235511338,6.216063422
313.4720048,458.2463538,4.308536451,6.061430312
313.2815783,455.8989282,4.37828167,5.910188912
313.0881233,453.5534688,4.444803932,5.762279073
312.8916932,451.2099444,4.52097686,5.617640787
312.6923412,448.8683238,4.601872787,5.476214175
312.4901204,446.5285759,4.678141018,5.337939488
312.2850843,444.1906696,4.749680373,5.202757101
312.077286,441.8545736,4.818267527,5.070607503
311.8667788,439.5202568,4.883959439,4.955494393
311.6536159,437.1876881,4.946813008,4.852604985
311.4378506,434.8568364,5.006885076,4.752549586
311.2195362,432.5276703,5.062394404,4.655269715
310.9987259,430.2001589,5.113697223,4.560706972
310.7754729,427.8742709,5.162390918,4.468803038
310.5498306,425.5499752,5.208532066,4.37949967
310.3218521,423.2272407,5.252177207,4.292738699
310.0915908,420.9060361,5.293382844,4.208462022
309.8590998,418.5863304,5.332205452,4.14095507
309.6244325,416.2680923,5.368701475,4.120271733
309.3876421,413.9512907,5.402927332,4.101861131
309.1487818,411.6358945,5.434939417,4.08566653
308.907905,409.3218725,5.464794106,4.071631228
308.6650647,407.0091935,5.492547754,4.059698541
308.4203144,404.6978265,5.518256702,4.049811811
308.1737073,402.3877401,5.541977276,4.041914397
307.9252966,400.0789034,5.558029646,4.03594968
307.6751355,397.7712851,5.571293563,4.031861054
307.4232774,395.464854,5.582740637,4.029591931
307.1697755,393.1595791,5.592427056,4.029085735
306.914683,390.8554291,5.600409007,4.030285906
306.6580532,388.5523729,5.606742676,4.033135891
306.3999393,386.2503794,5.611484251,4.037579151
306.1403947,383.9494174,5.614689921,4.043559156
305.8794725,381.6494557,5.616415878,4.051019383
305.617226,379.3504632,5.616718321,4.059903319
305.3537085,377.0524087,5.615653451,4.070154456
305.0889732,374.7552611,5.613277478,4.081716293
304.8230734,372.4589892,5.609646618,4.094532338
304.5560623,370.1635619,5.604817094,4.108546099
304.2879932,367.868948,5.598845141,4.123701094
304.0189194,365.5751163,5.591786999,4.139940843
303.748894,363.2820358,5.58369892,4.157208871
303.4779704,360.9896751,5.574637166,4.175448709
303.2062018,358.6980033,5.564658009,4.194603889
302.9336415,356.4069891,5.553817731,4.21461795
302.6603427,354.1166014,5.542172627,4.24993575
302.3863586,351.826809,5.529779001,4.287368801
302.1117426,349.5375807,5.516693171,4.325487559
301.8365478,347.2488855,5.502971464,4.364235724
301.5608276,344.9606921,5.488670219,4.403556997
301.2846352,342.6729694,5.473845787,4.443395084
301.0080238,340.3856863,5.458554532,4.483693693
300.7310467,338.0988115,5.442852826,4.524396535
300.4537571,335.812314,5.426797054,4.565447328
300.1762084,333.5261626,5.410443613,4.606789791
299.8984537,331.240326,5.39384891,4.648367651
299.6205464,328.9547733,5.377069362,4.690124641
299.3425396,326.6694731,5.360161397,4.7320045
299.0644867,324.3843945,5.343181455,4.773950976
298.7864408,322.0995061,5.326185984,4.815907821
298.5084553,319.8147768,5.309231443,4.857818801
298.2305833,317.5301756,5.292374299,4.899627687
297.9528782,315.2456712,5.27567103,4.941278261
297.6753932,312.9612325,5.255202157,4.982714318
297.3981816,310.6768282,5.221945222,5.014942879
297.1212965,308.3924274,5.189011117,5.045724011
296.8447913,306.1079988,5.156456198,5.076122805
296.5687193,303.8235112,5.124336828,5.106083017
296.2931336,301.5389336,5.092709373,5.135548413
296.0180876,299.2542346,5.061630208,5.164462774
295.7436344,296.9693833,5.031155711,5.192769891
295.4698274,294.6843484,5.001342266,5.220413569
295.1967197,292.3990988,4.972246264,5.247337629
294.9243647,290.1136034,4.943924096,5.273485903
294.6528156,287.8278309,4.916432162,5.298802238
294.3821257,285.5417502,4.889826861,5.323230493
294.1123482,283.2553302,4.864164602,5.346714544
293.8435363,280.9685396,4.839501792,5.369198278
293.575742,278.6813482,4.814692879,5.390627216
293.3089858,276.3937425,4.790550593,5.410980713
293.043257,274.1057262,4.767474798,5.432010034
292.7785434,271.8173038,4.745452906,5.466980109
292.5148329,269.5284797,4.724472329,5.500912978
292.2521134,267.2392582,4.704520486,5.533821152
291.9903727,264.9496438,4.685584795,5.565717137
291.7295989,262.659641,4.66765268,5.596613439
291.4697796,260.3692541,4.650711565,5.62652256
291.2109029,258.0784877,4.634748878,5.655457001
290.9529566,255.787346,4.619752049,5.68342926
290.6959285,253.4958336,4.60570851,5.710451835
290.4398066,251.2039548,4.592605695,5.736537219
290.1845787,248.9117141,4.580431041,5.761697906
289.9302328,246.6191159,4.569171986,5.785946387
289.6767566,244.3261647,4.55881597,5.809295153
289.4241381,242.0328648,4.549350435,5.831756692
289.1723652,239.7392206,4.542869907,5.853343491
288.9214257,237.4452367,4.540023861,5.874068037
288.6713076,235.1509174,4.538031082,5.893942815
288.4219986,232.8562672,4.536879014,5.912980308
288.1734867,230.5612904,4.536555106,5.927667548
287.9257598,228.2659915,4.537046805,5.930828552
287.6788057,225.9703749,4.538341561,5.933188161
287.4326124,223.6744451,4.540426824,5.934758861
287.1871676,221.3782065,4.543290046,5.93555314
286.9424594,219.0816634,4.546918678,5.935583488
286.6984755,216.7848204,4.551300174,5.93486239
286.4552038,214.4876818,4.556421986,5.933402336
286.2126323,212.190252,4.56227157,5.931215814
285.9707488,209.8925356,4.56883638,5.928315311
285.7295411,207.5945368,4.576103872,5.924713316
285.4889973,205.2962602,4.584061502,5.920422318
285.249105,202.9977102,4.592696727,5.915454807
285.0098524,200.6988911,4.601997004,5.909823271
284.7712271,198.3998074,4.596885107,5.9035402
284.5332171,196.1004636,4.58825442,5.896618085
284.2958103,193.800864,4.580249754,5.896132642
284.0589945,191.5010131,4.572858587,5.89538251
283.8227576,189.2009153,4.566068398,5.894031525
283.5870876,186.9005751,4.559866665,5.892092172
283.3519723,184.5999967,4.554240867,5.889576936
283.1173995,182.2991848,4.549178487,5.886498302
282.8833572,179.9981436,4.544667005,5.882868756
282.6498332,177.6968777,4.540693903,5.878700784
282.4168155,175.3953914,4.537246664,5.874006872
282.1842918,173.0936892,4.537725648,5.868799507
281.9522501,170.7917755,4.542933403,5.863091178
281.7206783,168.4896547,4.548629922,5.856894372
281.4895642,166.1873312,4.554802681,5.850221578
281.2588957,163.8848095,4.561439159,5.843085285
281.0286607,161.582094,4.568526831,5.835497984
280.7988471,159.2791891,4.576053177,5.827472163
280.5694428,156.9760993,4.584005674,5.819020316
280.3404356,154.6728289,4.592371801,5.810154932
280.1118134,152.3693824,4.601139036,5.800888504
279.8835641,150.0657642,4.610294859,5.791233526
279.6556756,147.7619787,4.635373904,5.781202491
279.4281358,145.4580304,4.664913445,5.770807893
279.2009325,143.1539236,4.694804957,5.760062226
278.9740536,140.8496629,4.72503589,5.746066002
278.7474871,138.5452526,4.755593694,5.726290527
278.5212207,136.2406971,4.786465819,5.706200914
278.2952424,133.9360009,4.817639715,5.685809672
278.06954,131.6311684,4.849102832,5.665129313
277.8441015,129.3262041,4.866030366,5.644172348
277.6189146,127.0211123,4.878671653,5.62295129
277.3939674,124.7158974,4.891563823,5.601478652
277.1692476,122.410564,4.904694357,5.579766948
276.9447432,120.1051163,4.918050736,5.557828693
276.720442,117.7995589,4.931620444,5.535676401
276.4963319,115.4938962,4.945390963,5.51332259
276.2724008,113.1881326,4.962168949,5.490779776
276.0486365,110.8822725,4.981133735,5.468060476
275.8250271,108.5763203,5.000261895,5.445177209
275.6015602,106.2702804,5.019540905,5.422142494
275.3782239,103.9641574,5.03895824,5.398968849
275.1550059,101.6579556,5.059935716,5.381201286
274.9318943,99.35167939,5.083672488,5.366412856
274.7088768,97.04533325,5.107510081,5.351523404
274.4859413,94.73892159,5.131435966,5.336545438
274.2630757,92.43244884,5.155437615,5.321491466
274.0402679,90.12591942,5.179502498,5.306373997
273.8175059,87.81933774,5.203618087,5.291205539
273.5947773,85.51270825,5.227771855,5.275998603
273.3720702,83.20603535,5.251951274,5.260765699
273.1493725,80.89932348,5.266856722,5.245519338
272.9266719,78.59257706,5.279962886,5.23027203
272.7039564,76.28580051,5.29305711,5.215036287
272.4812138,73.97899825,5.306126887,5.19968196
272.2584321,71.67217471,5.31915971,5.18344707
272.0355992,69.36533432,5.332143073,5.167261262
271.8127028,67.05848149,5.34506447,5.151137049
271.5897309,64.75162066,5.357911395,5.135086946
271.3666714,62.44475624,5.370671344,5.119123471
271.1435121,60.13789266,5.383331813,5.103259139
270.9202409,57.83103434,5.395880297,5.087506466
270.6968458,55.52418571,5.408304294,5.07187797
270.4733145,53.21735119,5.4205913,5.056386168
270.249635,50.9105352,5.432728814,5.041043577
270.0257951,48.60374217,5.452964617,5.025862715
269.8017828,46.29697652,5.475656212,5.010856101
269.5775859,43.99024268,5.498160581,4.996036252
269.3531923,41.68354507,5.520465208,4.981415688
269.1285898,39.37688812,5.542557576,4.967006929
268.9037664,37.07027624,5.564425169,4.952502941
268.6787099,34.76371386,5.586055473,4.938099752
268.4534082,32.45720541,5.607435973,4.923945928
268.2278492,30.1507553,5.628554155,4.91005399
268.0020208,27.84436797,5.649397507,4.896436459
267.7759108,25.53804784,5.669957719,4.883105857
267.5495072,23.23179933,5.690961262,4.870074704
267.3227978,20.92562686,5.711652412,4.857355523
267.0957705,18.61953486,5.73201866,4.844960837
266.8684131,16.31352775,5.752047494,4.832903168
266.6407136,14.00760996,5.771726406,4.821195037
266.4126599,11.70178591,5.790821933,4.80984897
266.1842397,9.396060026,5.796703772,4.797893676
265.9554411,7.090436728,5.802198753,4.780751228
265.7262518,4.784920441,5.80729439,4.764008559
265.4966598,2.47951559,5.811978193,4.747678201
265.266653,0.174226599,5.816237677,4.731772689
265.0362191,-2.130942109,5.820060355,4.716304555
264.8053462,-4.43598611,5.823433741,4.701286332
264.574022,-6.740900979,5.82078661,4.686730556
264.3422345,-9.045682294,5.805590461,4.67264976
264.1099715,-11.35032563,5.789908445,4.659056477
263.877221,-13.65482656,5.773728094,4.645963242
263.6439707,-15.95918067,5.757036944,4.63338259
263.4102087,-18.26338352,5.739822527,4.626923663
263.1759227,-20.56743071,5.733016641,4.624832637
262.9411006,-22.87131779,5.753861486,4.623291449
262.7057304,-25.17504035,5.774143299,4.622312624
262.4697999,-27.47859396,5.793849573,4.621908688
262.2332969,-29.78197421,5.812967803,4.622092167
261.9962095,-32.08517666,5.831485483,4.622875588
261.7585254,-34.38819689,5.84939011,4.624271479
261.5202325,-36.69103049,5.863940407,4.626292368
261.2813187,-38.99367301,5.876227635,4.628950785
261.0417719,-41.29612005,5.887864635,4.632259258
260.80158,-43.59836718,5.898838911,4.633017416
260.5607308,-45.90040996,5.909137967,4.63422714
260.3192122,-48.20224399,5.918749308,4.636124677
260.0770122,-50.50386483,5.92766044,4.638722562
259.8341186,-52.80526807,5.927039961,4.642033334
259.5905192,-55.10644927,5.91970139,4.646069529
259.346202,-57.40740401,5.911626289,4.650843687
259.1011548,-59.70812788,5.902802175,4.656368348
258.8553655,-62.00861644,5.893216567,4.662656052
258.608822,-64.30886527,5.882856981,4.669719343
258.3615122,-66.60886995,5.871710934,4.678679922
258.113424,-68.90862605,5.859765943,4.698025048
257.8645452,-71.20812916,5.847009523,4.718182838
257.6148637,-73.50737484,5.83342919,4.739165836
257.3643674,-75.80635868,5.815660783,4.760986588
257.1130442,-78.10507624,5.795686434,4.783657642
256.8608819,-80.40352311,5.774851083,4.807191546
256.6078685,-82.70169486,5.753142245,4.831600854
256.3539918,-84.99958706,5.730547432,4.856898119
256.0992397,-87.2971953,5.707054154,4.878123988
255.8436001,-89.59451515,5.682649921,4.890430503
255.5870609,-91.89154219,5.65732224,4.903663495
255.3296098,-94.18827199,5.646554977,4.917835529
255.0712349,-96.48470012,5.637911823,4.93295917
254.8119241,-98.78082217,5.62830614,4.949046989
254.5516651,-101.0766337,5.617725428,4.966111556
254.2904458,-103.3721303,5.606157189,4.984165446
254.0282542,-105.6673076,5.593588921,5.003221235
253.7650786,-107.9621611,5.580008495,5.023291
253.5009316,-110.256694,5.565428099,5.04436086
253.2358634,-112.5509201,5.549898789,5.066378988
252.9699276,-114.8448544,5.521977414,5.089290561
252.7031774,-117.1385118,5.488851106,5.11938511
252.4356662,-119.4319073,5.454939601,5.153051621
252.1674476,-121.7250559,5.420297433,5.18744616
251.8985748,-124.0179724,5.384979152,5.222513945
251.6291014,-126.3106718,5.34903932,5.258200199
251.3590806,-128.603169,5.312532515,5.294450149
251.0885659,-130.8954791,5.275513325,5.331209027
250.8176108,-133.1876169,5.238036355,5.36842207
250.5462685,-135.4795973,5.200156221,5.40603452
250.2745926,-137.7714354,5.162074522,5.443991623
250.0026364,-140.0631461,5.123951785,5.473876405
249.7304533,-142.3547442,5.085589811,5.501463971
249.4580968,-144.6462448,5.047043264,5.529232907
249.1856202,-146.9376628,5.008366817,5.557128472
248.9130769,-149.2290131,4.96961515,5.585095932
248.6405204,-151.5203107,4.930842957,5.613080561
248.368004,-153.8115705,4.894977197,5.641027645
248.0955812,-156.1028075,4.86191572,5.668882477
247.8233054,-158.3940365,4.828998034,5.696590362
247.5512299,-160.6852726,4.796278871,5.724096614
247.2794082,-162.9765307,4.763812969,5.75134656
247.0078937,-165.2678257,4.731655073,5.780657645
246.7367398,-167.5591726,4.699859933,5.817330335
246.4659998,-169.8505863,4.668482305,5.853582135
246.1957272,-172.1420818,4.638325422,5.889358437
245.9259755,-174.4336739,4.610419437,5.924604651
245.6567979,-176.7253777,4.583095393,5.959266196
245.388248,-179.0172081,4.55640807,5.99328851
245.1203791,-181.30918,4.530412251,6.026617042
244.8532446,-183.6013083,4.505162726,6.059197257
244.5868979,-185.8936081,4.480714285,6.090974638
244.3213924,-188.1860942,4.457121725,6.119912422
244.0567816,-190.4787816,4.434439844,6.145378585
243.7931188,-192.7716852,4.412723446,6.169878616
243.5304574,-195.06482,4.392027336,6.193358044
243.268851,-197.358201,4.372406324,6.215762412
243.0083527,-199.651843,4.353915225,6.237037277
242.7490161,-201.9457609,4.336608857,6.257128212
242.4908946,-204.2399699,4.32054204,6.275980801
242.2340416,-206.5344847,4.305769604,6.293540645
241.9785104,-208.8293204,4.292346378,6.309753355
241.7243545,-211.1244918,4.280327202,6.324564558
241.4716273,-213.420014,4.269766918,6.33791989
241.2203822,-215.7159018,4.260720377,6.349765001
240.9706726,-218.0121702,4.253242438,6.361989827
240.7225518,-220.3088341,4.247387967,6.373493604
240.4760734,-222.6059086,4.243211839,6.383324239
240.2312907,-224.9034084,4.24076894,6.391427437
239.9882571,-227.2013486,4.235251576,6.397748912
239.7470261,-229.4997442,4.208635906,6.402234386
239.5076509,-231.79861,4.18391415,6.404829585
239.2701851,-234.097961,4.161141037,6.405480238
239.034682,-236.3978121,4.1403713,6.404132079
238.8011951,-238.6981783,4.121659678,6.400730841
238.5697777,-240.9990745,4.105060917,6.395222258
238.3404832,-243.3005157,4.090629772,6.387552058
238.1133651,-245.6025168,4.078421007,6.377665968
237.8884768,-247.9050927,4.081580262,6.365509706
237.6658716,-250.2082585,4.108778578,6.351028982
237.445603,-252.512029,4.138371493,6.334169493
237.2277244,-254.8164191,4.170414235,6.314876925
237.0122892,-257.1214439,4.204962069,6.293096945
236.7993507,-259.4271182,4.242070304,6.268775202
236.5889625,-261.733457,4.281794293,6.241857321
236.3811778,-264.0404753,4.324189439,6.212288905
236.1760502,-266.348188,4.366994629,6.180015526
235.9736329,-268.65661,4.410645516,6.144982725
235.7739795,-270.9657563,4.457132582,6.104118393
235.5771432,-273.2756417,4.506511385,6.058770718
235.3831776,-275.5862814,4.558837543,6.010498811
235.192136,-277.8976901,4.614166744,5.95924797
235.0040719,-280.2098829,4.672554745,5.904963439
234.8190386,-282.5228747,4.734057378,5.847590405
234.6370895,-284.8366803,4.798730556,5.787073992
234.4582781,-287.1513149,4.861504236,5.723359257
234.2826577,-289.4667933,4.92040486,5.656391185
234.1102818,-291.7831304,4.982638418,5.586114685
233.9412037,-294.1003412,5.048260925,5.512474585
233.7754769,-296.4184407,5.117328494,5.435415623
233.6131548,-298.7374437,5.189897336,5.354882447
233.4542908,-301.0573653,5.266023765,5.270819607
233.2989382,-303.3782203,5.34576421,5.183171548
233.1471505,-305.7000237,5.429175214,5.091882604
232.9989812,-308.0227905,5.516313443,4.996896995
232.8544411,-310.346525,5.605958834,4.898186345
232.7131635,-312.6711374,5.697004598,4.796083275
232.5745835,-314.9964888,5.790771059,4.691160489
232.4381345,-317.3224394,5.886673486,4.583995841
232.3032499,-319.6488498,5.984127732,4.475168556
232.1693629,-321.9755803,6.082550369,4.365259076
232.0359071,-324.3024916,6.181358813,4.254689218
231.9023157,-326.6294439,6.279971477,4.143551223
231.7680221,-328.9562978,6.377807911,4.033077788
231.6324597,-331.2829136,6.474288957,3.923852698
231.4950619,-333.6091519,6.568836889,3.816460139
231.3552619,-335.9348731,6.667852903,3.71148455
231.2124932,-338.2599377,6.774978588,3.609510481
231.0661892,-340.584206,6.878425488,3.511122469
230.9157831,-342.9075385,6.9776213,3.416904934
230.7607084,-345.2297958,7.071995896,3.327442099
230.6003985,-347.5508382,7.160981395,3.243317932
230.4342866,-349.8705261,7.244012224,3.165116123
230.2618062,-352.1887201,7.320525127,3.093420094
230.0823906,-354.5052806,7.389959158,3.028813048
229.8954732,-356.820068,7.451755618,2.971878052
229.7004873,-359.1329427,7.505357952,2.923198184
229.4968664,-361.4437653,7.550211603,2.887753689
229.2840437,-363.7523962,7.585763802,2.865491882
229.0614527,-366.0586958,7.611463311,2.85323316
228.8285266,-368.3625245,7.626760093,2.851563692
228.584699,-370.6637429,7.629110732,2.861071385
228.3294031,-372.9622113,7.614696141,2.88234641
228.0620722,-375.2577903,7.588241292,2.915981797
227.7821399,-377.5503402,7.549195076,2.96257412
227.4890394,-379.8397215,7.499903701,3.022724264
227.182204,-382.1257947,7.439981614,3.097038295
